customer_id,customer_name,segment,region,city,state
ER-13855,Elpida Rittenbach,Corporate,South,Charlotte,North Carolina
PB-19150,Philip Brown,Consumer,East,New York City,New York
LW-17215,Luke Weiss,Consumer,Central,Chicago,Illinois
FG-14260,Frank Gastineau,Home Office,East,Philadelphia,Pennsylvania
BP-11050,Barry Pond,Corporate,Central,Chicago,Illinois
SP-20860,Sung Pak,Corporate,Central,Dallas,Texas
JD-15895,Jonathan Doherty,Corporate,West,Las Vegas,Nevada
FM-14380,Fred McMath,Consumer,Central,Amarillo,Texas
MP-17965,Michael Paige,Corporate,East,Middletown,Connecticut
BW-11065,Barry Weirich,Consumer,East,Philadelphia,Pennsylvania
MS-17710,Maurice Satty,Consumer,West,Fresno,California
SJ-20125,Sanjit Jacobs,Home Office,South,Franklin,Tennessee
VS-21820,Vivek Sundaresam,Consumer,South,Raleigh,North Carolina
DK-13090,Dave Kipp,Consumer,East,Clinton,Maryland
MG-17680,Maureen Gastineau,Home Office,West,Los Angeles,California
DP-13390,Dennis Pardue,Home Office,West,North Las Vegas,Nevada
CJ-12010,Caroline Jumper,Consumer,West,San Francisco,California
CW-11905,Carl Weiss,Home Office,East,Cranston,Rhode Island
GW-14605,Giulietta Weimer,Consumer,South,Jackson,Tennessee
PP-18955,Paul Prost,Home Office,East,Newark,Delaware
PW-19030,Pauline Webber,Corporate,West,Los Angeles,California
PW-19030,Pauline Webber,Corporate,East,Rome,New York
CY-12745,Craig Yedwab,Corporate,Central,Chicago,Illinois
BW-11110,Bart Watters,Corporate,West,San Diego,California
MB-18085,Mick Brown,Consumer,Central,Houston,Texas
CR-12820,Cyra Reiten,Home Office,South,West Palm Beach,Florida
EB-14110,Eugene Barchas,Consumer,West,Los Angeles,California
SH-19975,Sally Hughsby,Corporate,West,Seattle,Washington
CV-12295,Christina VanderZanden,Consumer,Central,Des Moines,Iowa
AG-10390,Allen Goldenen,Consumer,South,Arlington,Virginia
GM-14500,Gene McClure,Consumer,Central,Pharr,Texas
JK-15205,Jamie Kunitz,Consumer,South,Arlington,Virginia
DW-13540,Don Weiss,Consumer,Central,Houston,Texas
AS-10090,Adam Shillingsburg,Consumer,Central,Irving,Texas
TS-21205,Thomas Seio,Corporate,Central,Chicago,Illinois
SM-20320,Sean Miller,Home Office,West,Los Angeles,California
BH-11710,Brosina Hoffman,Consumer,South,Hattiesburg,Mississippi
LW-16825,Laurel Workman,Corporate,East,New York City,New York
JA-15970,Joseph Airdo,Consumer,East,Cuyahoga Falls,Ohio
KA-16525,Kelly Andreada,Consumer,West,Seattle,Washington
TG-21310,Toby Gnade,Consumer,West,Mesa,Arizona
DB-13360,Dennis Bolton,Home Office,West,Salt Lake City,Utah
LS-17245,Lynn Smith,Consumer,West,Los Angeles,California
MO-17950,Michael Oakman,Consumer,South,Jacksonville,North Carolina
CA-11965,Carol Adams,Corporate,East,Lakewood,Ohio
DB-12910,Daniel Byrd,Home Office,West,Lake Forest,California
DK-12835,Damala Kotsonis,Corporate,West,Portland,Oregon
EB-14170,Evan Bailliet,Consumer,South,Charlotte,North Carolina
DR-12940,Daniel Raglin,Home Office,Central,Aurora,Illinois
JS-15685,Jim Sink,Corporate,East,Philadelphia,Pennsylvania
LC-16870,Lena Cacioppo,Consumer,West,Thornton,Colorado
JP-15520,Jeremy Pistek,Consumer,West,Davis,California
TS-21655,Trudy Schmidt,Consumer,South,Fayetteville,Arkansas
EH-14125,Eugene Hildebrand,Home Office,East,Wheeling,West Virginia
DC-12850,Dan Campbell,Consumer,South,Memphis,Tennessee
DO-13645,Doug O'Connell,Consumer,Central,Houston,Texas
RW-19630,Rob Williams,Corporate,West,San Francisco,California
RD-19720,Roger Demir,Consumer,West,Morgan Hill,California
RB-19570,Rob Beeghly,Consumer,Central,Saint Charles,Illinois
JE-15715,Joe Elijah,Consumer,East,Cleveland,Ohio
PO-19195,Phillina Ober,Home Office,East,Philadelphia,Pennsylvania
JK-16120,Julie Kriz,Home Office,Central,Garland,Texas
JP-16135,Julie Prescott,Home Office,West,San Diego,California
Dp-13240,Dean percer,Home Office,East,Waterbury,Connecticut
JB-16000,Joy Bell-,Consumer,East,Columbia,Maryland
PP-18955,Paul Prost,Home Office,South,Hollywood,Florida
RF-19840,Roy Französisch,Consumer,South,Springfield,Virginia
EM-14200,Evan Minnotte,Home Office,Central,Dallas,Texas
DK-12835,Damala Kotsonis,Corporate,East,New York City,New York
MC-17425,Mark Cousins,Corporate,West,Portland,Oregon
RW-19540,Rick Wilson,Corporate,West,Brentwood,California
DS-13180,David Smith,Corporate,West,San Diego,California
GA-14725,Guy Armstrong,Consumer,Central,Dallas,Texas
SC-20380,Shahid Collister,Consumer,Central,El Paso,Texas
KH-16330,Katharine Harms,Corporate,East,Revere,Massachusetts
GG-14650,Greg Guthrie,Corporate,West,Chico,California
JS-15685,Jim Sink,Corporate,South,Miramar,Florida
BP-11095,Bart Pistole,Corporate,West,Los Angeles,California
CC-12610,Corey Catlett,Corporate,West,Denver,Colorado
JK-15625,Jim Karlsson,Consumer,South,Jackson,Mississippi
SF-20065,Sandra Flanagan,Consumer,East,Clifton,New Jersey
EH-13765,Edward Hooks,Corporate,Central,Chicago,Illinois
DN-13690,Duane Noonan,Consumer,West,Seattle,Washington
PJ-19015,Pauline Johnson,Consumer,East,Long Beach,New York
MA-17560,Matt Abelman,Home Office,Central,Sheboygan,Wisconsin
VM-21835,Vivian Mathis,Consumer,South,Boca Raton,Florida
MM-18055,Michelle Moray,Consumer,West,Aurora,Colorado
CR-12580,Clay Rozendal,Home Office,West,San Diego,California
BS-11365,Bill Shonely,Corporate,West,Seattle,Washington
RD-19585,Rob Dowd,Consumer,Central,Dubuque,Iowa
KD-16270,Karen Daniels,Consumer,West,Los Angeles,California
AA-10645,Anna Andreadi,Consumer,East,Lowell,Massachusetts
MC-18100,Mick Crebagga,Consumer,West,Marysville,Washington
AA-10645,Anna Andreadi,Consumer,Central,Oklahoma City,Oklahoma
JM-16195,Justin MacKendrick,Consumer,West,Aurora,Colorado
TB-21625,Trudy Brown,Consumer,East,New York City,New York
NF-18595,Nicole Fjeld,Home Office,East,Lancaster,Ohio
BF-11020,Barry Französisch,Corporate,West,Modesto,California
NP-18670,Nora Paige,Consumer,Central,Saint Louis,Missouri
HM-14860,Harry Marie,Corporate,Central,Dallas,Texas
DM-13525,Don Miller,Corporate,East,New York City,New York
JF-15565,Jill Fjeld,Consumer,Central,San Antonio,Texas
NM-18520,Neoma Murray,Consumer,Central,Amarillo,Texas
AG-10270,Alejandro Grove,Consumer,East,Lawrence,Massachusetts
BF-11275,Beth Fritzler,Corporate,South,Columbus,Georgia
JC-15775,John Castell,Consumer,West,Los Angeles,California
PV-18985,Paul Van Hugh,Home Office,East,Cambridge,Massachusetts
DO-13645,Doug O'Connell,Consumer,West,Salt Lake City,Utah
SH-20395,Shahid Hopkins,Consumer,East,Cuyahoga Falls,Ohio
JM-16195,Justin MacKendrick,Consumer,South,Wilmington,North Carolina
CM-12715,Craig Molinari,Corporate,East,Philadelphia,Pennsylvania
BF-10975,Barbara Fisher,Corporate,East,New York City,New York
SF-20965,Sylvia Foulston,Corporate,East,Philadelphia,Pennsylvania
CB-12025,Cassandra Brandow,Consumer,West,Los Angeles,California
TC-20980,Tamara Chand,Corporate,East,Long Beach,New York
LW-17215,Luke Weiss,Consumer,East,Rochester,New York
NS-18640,Noel Staavos,Corporate,West,San Francisco,California
JM-15250,Janet Martin,Consumer,Central,Huntsville,Texas
RF-19345,Randy Ferguson,Corporate,South,East Point,Georgia
CA-12055,Cathy Armstrong,Home Office,East,New York City,New York
KH-16690,Kristen Hastings,Corporate,West,Springfield,Oregon
LC-16960,Lindsay Castell,Home Office,South,Arlington,Virginia
JL-15130,Jack Lebron,Consumer,South,Wilmington,North Carolina
DM-12955,Dario Medina,Corporate,West,Yuma,Arizona
MV-18190,Mike Vittorini,Consumer,West,San Bernardino,California
NS-18640,Noel Staavos,Corporate,East,Baltimore,Maryland
AS-10630,Ann Steele,Home Office,West,Seattle,Washington
MT-17815,Meg Tillman,Consumer,West,San Francisco,California
SR-20425,Sharelle Roach,Home Office,East,New York City,New York
SV-20935,Susan Vittorini,Consumer,West,Albuquerque,New Mexico
RH-19510,Rick Huthwaite,Home Office,West,Los Angeles,California
SB-20185,Sarah Brown,Consumer,West,Los Angeles,California
CR-12820,Cyra Reiten,Home Office,Central,Houston,Texas
EG-13900,Emily Grady,Consumer,East,Philadelphia,Pennsylvania
RD-19930,Russell D'Ascenzo,Consumer,Central,Chicago,Illinois
JM-15865,John Murray,Consumer,Central,San Angelo,Texas
LW-16825,Laurel Workman,Corporate,Central,Pasadena,Texas
BG-11695,Brooke Gillingham,Corporate,Central,Garden City,Kansas
TT-21220,Thomas Thornton,Consumer,West,Los Angeles,California
EB-13930,Eric Barreto,Consumer,Central,Chicago,Illinois
FP-14320,Frank Preis,Consumer,East,Philadelphia,Pennsylvania
JA-15970,Joseph Airdo,Consumer,West,Modesto,California
TS-21655,Trudy Schmidt,Consumer,Central,Houston,Texas
DP-13000,Darren Powers,Consumer,Central,Chicago,Illinois
JD-15895,Jonathan Doherty,Corporate,West,Riverside,California
GH-14485,Gene Hale,Corporate,Central,Dallas,Texas
CS-12490,Cindy Schnelling,Corporate,South,Lakeland,Florida
BF-11215,Benjamin Farhat,Home Office,East,New York City,New York
NK-18490,Neil Knudson,Home Office,East,Philadelphia,Pennsylvania
AZ-10750,Annie Zypern,Consumer,West,San Diego,California
Co-12640,Corey-Lock,Consumer,Central,Lawton,Oklahoma
AG-10675,Anna Gayman,Consumer,South,Salem,Virginia
EM-14140,Eugene Moren,Home Office,West,Santa Ana,California
CA-11965,Carol Adams,Corporate,Central,Rapid City,South Dakota
RB-19360,Raymond Buch,Consumer,West,Seattle,Washington
RD-19720,Roger Demir,Consumer,East,Middletown,Connecticut
MS-17830,Melanie Seite,Consumer,East,Baltimore,Maryland
PG-18820,Patrick Gardner,Consumer,West,San Diego,California
KB-16240,Karen Bern,Corporate,Central,Odessa,Texas
RB-19465,Rick Bensley,Home Office,East,Milford,Connecticut
JD-15790,John Dryer,Consumer,East,Belleville,New Jersey
JJ-15445,Jennifer Jackson,Consumer,East,New York City,New York
LT-17110,Liz Thompson,Consumer,West,San Diego,California
AH-10690,Anna Häberlin,Corporate,West,San Francisco,California
AB-10060,Adam Bellavance,Home Office,West,Seattle,Washington
FM-14380,Fred McMath,Consumer,South,Jackson,Mississippi
GH-14410,Gary Hansen,Home Office,West,Los Angeles,California
HE-14800,Harold Engle,Corporate,Central,Chicago,Illinois
CM-12115,Chad McGuire,Consumer,West,Los Angeles,California
TG-21310,Toby Gnade,Consumer,West,Des Moines,Washington
DK-12985,Darren Koutras,Consumer,West,Springfield,Oregon
SS-20410,Shahid Shariari,Consumer,East,Philadelphia,Pennsylvania
BM-11575,Brendan Murry,Corporate,Central,Chicago,Illinois
MY-17380,Maribeth Yedwab,Corporate,Central,Chicago,Illinois
AG-10900,Arthur Gainer,Consumer,Central,Chicago,Illinois
SG-20470,Sheri Gordon,Consumer,East,Rockville,Maryland
CC-12370,Christopher Conant,Consumer,East,New York City,New York
LR-16915,Lena Radford,Consumer,South,Durham,North Carolina
DB-13120,David Bremer,Corporate,West,Santa Barbara,California
LP-17095,Liz Preis,Consumer,South,Knoxville,Tennessee
SA-20830,Sue Ann Reed,Consumer,South,Daytona Beach,Florida
BG-11035,Barry Gonzalez,Consumer,South,Nashville,Tennessee
DM-12955,Dario Medina,Corporate,South,Nashville,Tennessee
MC-17845,Michael Chen,Consumer,Central,Dallas,Texas
ML-17395,Marina Lichtenstein,Corporate,South,Murfreesboro,Tennessee
RD-19930,Russell D'Ascenzo,Consumer,Central,Dallas,Texas
AB-10015,Aaron Bergman,Consumer,Central,Arlington,Texas
EA-14035,Erin Ashbrook,Corporate,West,Pasadena,California
SF-20065,Sandra Flanagan,Consumer,East,Everett,Massachusetts
BC-11125,Becky Castell,Home Office,East,Troy,New York
PF-19165,Philip Fox,Consumer,South,Sandy Springs,Georgia
SE-20110,Sanjit Engle,Consumer,West,San Jose,California
CJ-12010,Caroline Jumper,Consumer,South,Jacksonville,Florida
PT-19090,Pete Takahito,Consumer,South,Jacksonville,Florida
LH-16900,Lena Hernandez,Consumer,East,New York City,New York
BW-11200,Ben Wallace,Consumer,West,San Francisco,California
BS-11365,Bill Shonely,Corporate,South,Columbus,Georgia
DP-13390,Dennis Pardue,Home Office,Central,Aurora,Illinois
CS-12400,Christopher Schild,Home Office,East,Philadelphia,Pennsylvania
MS-17365,Maribeth Schnelling,Consumer,Central,Chicago,Illinois
DK-12895,Dana Kaydos,Consumer,West,Seattle,Washington
SN-20560,Skye Norling,Home Office,Central,Roseville,Michigan
TC-21475,Tony Chapman,Home Office,South,Fayetteville,Arkansas
AM-10705,Anne McFarland,Consumer,South,Jacksonville,North Carolina
AJ-10960,Astrea Jones,Consumer,East,New York City,New York
KH-16360,Katherine Hughes,Consumer,East,Dover,Delaware
LP-17095,Liz Preis,Consumer,Central,Aurora,Illinois
JE-15715,Joe Elijah,Consumer,East,New York City,New York
MY-18295,Muhammed Yedwab,Corporate,West,El Cajon,California
FC-14245,Frank Carlisle,Home Office,East,Springfield,Ohio
ND-18460,Neil Ducich,Corporate,East,Mount Vernon,New York
DB-13360,Dennis Bolton,Home Office,East,Lakewood,Ohio
LC-16960,Lindsay Castell,Home Office,South,Tampa,Florida
BD-11725,Bruce Degenhardt,Consumer,South,Columbus,Georgia
MC-17605,Matt Connell,Corporate,South,Jacksonville,North Carolina
SZ-20035,Sam Zeldin,Home Office,Central,Saint Charles,Illinois
DH-13675,Duane Huffman,Home Office,South,Miami,Florida
LC-16885,Lena Creighton,Consumer,East,Troy,Ohio
JO-15145,Jack O'Briant,Corporate,West,Seattle,Washington
EB-13750,Edward Becker,Corporate,South,Arlington,Virginia
RS-19765,Roland Schwarz,Corporate,South,Charlotte,North Carolina
RB-19435,Richard Bierner,Consumer,West,Roseville,California
OT-18730,Olvera Toch,Consumer,Central,Detroit,Michigan
GZ-14545,George Zrebassa,Corporate,West,Los Angeles,California
NL-18310,Nancy Lomonaco,Home Office,West,San Francisco,California
BG-11740,Bruce Geld,Consumer,West,Bakersfield,California
MT-18070,Michelle Tran,Home Office,Central,Tulsa,Oklahoma
GW-14605,Giulietta Weimer,Consumer,Central,Houston,Texas
BD-11500,Bradley Drucker,Consumer,South,Columbus,Georgia
PV-18985,Paul Van Hugh,Home Office,Central,League City,Texas
HM-14980,Henry MacAllister,Consumer,South,Burlington,North Carolina
SF-20065,Sandra Flanagan,Consumer,Central,Dallas,Texas
SC-20380,Shahid Collister,Consumer,Central,Houston,Texas
ND-18370,Natalie DeCherney,Consumer,East,Long Beach,New York
FC-14245,Frank Carlisle,Home Office,South,Hialeah,Florida
KL-16555,Kelly Lampkin,Corporate,Central,Aurora,Illinois
XP-21865,Xylona Preis,Consumer,East,Belleville,New Jersey
PS-18760,Pamela Stobb,Consumer,East,Andover,Massachusetts
CW-11905,Carl Weiss,Home Office,East,Newark,Delaware
KH-16360,Katherine Hughes,Consumer,South,Arlington,Virginia
TC-20980,Tamara Chand,Corporate,South,Decatur,Alabama
YS-21880,Yana Sorensen,Corporate,West,Hesperia,California
CC-12220,Chris Cortes,Consumer,South,Chesapeake,Virginia
ZD-21925,Zuschuss Donatelli,Consumer,West,Los Angeles,California
JK-15370,Jay Kimmel,Consumer,South,Huntsville,Alabama
GM-14440,Gary McGarr,Consumer,South,Knoxville,Tennessee
JW-15220,Jane Waco,Corporate,East,Lawrence,Massachusetts
BO-11350,Bill Overfelt,Corporate,East,Philadelphia,Pennsylvania
XP-21865,Xylona Preis,Consumer,South,Athens,Georgia
MM-18055,Michelle Moray,Consumer,West,Great Falls,Montana
TS-21655,Trudy Schmidt,Consumer,Central,El Paso,Texas
JL-15235,Janet Lee,Consumer,South,Kissimmee,Florida
SZ-20035,Sam Zeldin,Home Office,West,Seattle,Washington
LR-17035,Lisa Ryan,Corporate,West,Santa Clara,California
SV-20365,Seth Vernon,Consumer,West,Los Angeles,California
MG-17890,Michael Granlund,Home Office,West,Fresno,California
NC-18415,Nathan Cano,Consumer,Central,Fort Worth,Texas
RO-19780,Rose O'Brian,Consumer,West,San Francisco,California
JL-15175,James Lanier,Home Office,West,San Francisco,California
PW-19030,Pauline Webber,Corporate,South,Pompano Beach,Florida
MF-18250,Monica Federle,Corporate,Central,Houston,Texas
CC-12220,Chris Cortes,Consumer,Central,Chicago,Illinois
MH-17440,Mark Haberlin,Corporate,Central,Houston,Texas
CD-12790,Cynthia Delaney,Home Office,East,Shelton,Connecticut
CV-12805,Cynthia Voltz,Corporate,West,Oakland,California
TB-21625,Trudy Brown,Consumer,East,Manchester,Connecticut
DG-13300,Deirdre Greer,Corporate,East,Orange,New Jersey
RD-19810,Ross DeVincentis,Home Office,East,Akron,Ohio
JB-16045,Julia Barnett,Home Office,East,Danbury,Connecticut
EJ-14155,Eva Jacobs,Consumer,East,Franklin,Massachusetts
BD-11620,Brian DeCherney,Consumer,South,Wilmington,North Carolina
MR-17545,Mathew Reese,Home Office,Central,Houston,Texas
SR-20425,Sharelle Roach,Home Office,East,Springfield,Ohio
TH-21100,Thea Hendricks,Consumer,West,Glendale,Arizona
BD-11635,Brian Derr,Consumer,East,New York City,New York
SM-20950,Suzanne McNair,Corporate,West,Los Angeles,California
HE-14800,Harold Engle,Corporate,East,Newark,Delaware
JK-15640,Jim Kriz,Home Office,West,San Bernardino,California
ON-18715,Odella Nelson,Corporate,South,Burlington,North Carolina
TH-21100,Thea Hendricks,Consumer,South,Salem,Virginia
MD-17350,Maribeth Dona,Consumer,Central,Dallas,Texas
AH-10075,Adam Hart,Corporate,Central,Arlington,Texas
ML-17755,Max Ludwig,Home Office,Central,Marion,Iowa
LB-16795,Laurel Beltran,Home Office,West,Seattle,Washington
NP-18670,Nora Paige,Consumer,East,Lakewood,New Jersey
EB-13750,Edward Becker,Corporate,East,Cincinnati,Ohio
RP-19390,Resi Pölking,Consumer,West,Thornton,Colorado
DC-12850,Dan Campbell,Consumer,Central,Roseville,Michigan
DJ-13510,Don Jones,Corporate,West,Tempe,Arizona
CL-12565,Clay Ludtke,Consumer,East,Reading,Pennsylvania
NC-18340,Nat Carroll,Consumer,Central,Apple Valley,Minnesota
KN-16450,Kean Nguyen,Corporate,East,Baltimore,Maryland
SC-20260,Scott Cohen,Corporate,Central,Corpus Christi,Texas
AM-10705,Anne McFarland,Consumer,West,Las Vegas,Nevada
RA-19945,Ryan Akin,Consumer,East,Cleveland,Ohio
MM-17260,Magdelene Morse,Consumer,West,Seattle,Washington
BN-11470,Brad Norvell,Corporate,Central,Chicago,Illinois
JB-16045,Julia Barnett,Home Office,East,Columbus,Ohio
DB-13615,Doug Bickford,Consumer,West,Tucson,Arizona
JB-16045,Julia Barnett,Home Office,East,Philadelphia,Pennsylvania
AH-10075,Adam Hart,Corporate,East,Cranston,Rhode Island
AI-10855,Arianne Irving,Consumer,West,San Francisco,California
TH-21115,Thea Hudgings,Corporate,Central,Houston,Texas
TH-21235,Tiffany House,Corporate,Central,Chicago,Illinois
AT-10735,Annie Thurman,Consumer,East,Bristol,Connecticut
JH-15820,John Huston,Consumer,Central,Holland,Michigan
DR-12940,Daniel Raglin,Home Office,West,Albuquerque,New Mexico
AB-10165,Alan Barnes,Consumer,West,Louisville,Colorado
MC-18100,Mick Crebagga,Consumer,East,New York City,New York
IG-15085,Ivan Gibson,Consumer,East,Norwich,Connecticut
FH-14275,Frank Hawley,Corporate,West,San Francisco,California
AS-10285,Alejandro Savely,Corporate,Central,Noblesville,Indiana
PN-18775,Parhena Norris,Home Office,South,Clarksville,Tennessee
GM-14500,Gene McClure,Consumer,South,Hollywood,Florida
NC-18625,Noah Childs,Corporate,East,York,Pennsylvania
TW-21025,Tamara Willingham,Home Office,West,Mesa,Arizona
BF-11020,Barry Französisch,Corporate,East,New York City,New York
TT-21460,Tonja Turnell,Home Office,West,San Francisco,California
SW-20245,Scot Wooten,Consumer,West,Los Angeles,California
PG-18820,Patrick Gardner,Consumer,Central,Omaha,Nebraska
DP-13390,Dennis Pardue,Home Office,East,Philadelphia,Pennsylvania
DJ-13510,Don Jones,Corporate,East,New York City,New York
EN-13780,Edward Nazzal,Consumer,Central,Grand Rapids,Michigan
PB-19150,Philip Brown,Consumer,West,Seattle,Washington
BD-11560,Brendan Dodson,Home Office,West,Fresno,California
SE-20110,Sanjit Engle,Consumer,South,Arlington,Virginia
AT-10735,Annie Thurman,Consumer,West,Los Angeles,California
CC-12685,Craig Carroll,Consumer,Central,Lubbock,Texas
AS-10225,Alan Schoenberger,Corporate,West,Longmont,Colorado
AB-10150,Aimee Bixby,Consumer,East,Yonkers,New York
DH-13075,Dave Hallsten,Corporate,West,Los Angeles,California
SR-20740,Steven Roelle,Home Office,West,Los Angeles,California
NR-18550,Nick Radford,Consumer,Central,Amarillo,Texas
SJ-20125,Sanjit Jacobs,Home Office,Central,Dallas,Texas
LC-16885,Lena Creighton,Consumer,East,New York City,New York
NS-18640,Noel Staavos,Corporate,Central,Houston,Texas
NS-18640,Noel Staavos,Corporate,South,Orlando,Florida
HG-14965,Henry Goldwyn,Corporate,South,Florence,Kentucky
SF-20200,Sarah Foster,Consumer,East,New York City,New York
EM-14065,Erin Mull,Consumer,Central,Frisco,Texas
DO-13645,Doug O'Connell,Consumer,East,Paterson,New Jersey
MY-18295,Muhammed Yedwab,Corporate,Central,Milwaukee,Wisconsin
SP-20920,Susan Pistek,Consumer,East,Columbus,Ohio
ME-17320,Maria Etezadi,Home Office,West,Los Angeles,California
BS-11755,Bruce Stewart,Consumer,Central,Detroit,Michigan
KS-16300,Karen Seio,Corporate,South,Columbus,Georgia
CC-12475,Cindy Chapman,Consumer,West,San Francisco,California
HD-14785,Harold Dahlen,Home Office,East,Philadelphia,Pennsylvania
KB-16315,Karl Braun,Consumer,West,Los Angeles,California
HR-14830,Harold Ryan,Corporate,East,Philadelphia,Pennsylvania
DS-13180,David Smith,Corporate,South,Columbus,Georgia
GB-14530,George Bell,Corporate,West,Aurora,Colorado
VB-21745,Victoria Brennan,Corporate,Central,Houston,Texas
MC-17425,Mark Cousins,Corporate,Central,Chicago,Illinois
CB-12025,Cassandra Brandow,Consumer,South,Decatur,Alabama
PM-18940,Paul MacIntyre,Consumer,South,Springfield,Virginia
DC-13285,Debra Catini,Consumer,South,Plantation,Florida
LA-16780,Laura Armstrong,Corporate,Central,Houston,Texas
DJ-13420,Denny Joy,Corporate,Central,Milwaukee,Wisconsin
MH-18115,Mick Hernandez,Home Office,South,Sanford,Florida
BG-11035,Barry Gonzalez,Consumer,Central,The Colony,Texas
SV-20365,Seth Vernon,Consumer,East,Troy,Ohio
DP-13105,Dave Poirier,Corporate,East,Hempstead,New York
SR-20740,Steven Roelle,Home Office,Central,Dallas,Texas
JK-15640,Jim Kriz,Home Office,West,San Francisco,California
ST-20530,Shui Tom,Consumer,South,Port Saint Lucie,Florida
TS-21505,Tony Sayre,Consumer,East,Concord,New Hampshire
CM-12190,Charlotte Melton,Consumer,Central,Rochester,Minnesota
MC-17590,Matt Collister,Corporate,Central,San Marcos,Texas
MH-17440,Mark Haberlin,Corporate,West,Escondido,California
RD-19720,Roger Demir,Consumer,East,Philadelphia,Pennsylvania
FC-14335,Fred Chung,Corporate,East,Philadelphia,Pennsylvania
FH-14365,Fred Hopkins,Corporate,East,Hempstead,New York
SO-20335,Sean O'Donnell,Consumer,West,Greeley,Colorado
PM-19135,Peter McVee,Home Office,South,Jacksonville,Florida
GD-14590,Giulietta Dortch,Corporate,South,Arlington,Virginia
PA-19060,Pete Armstrong,Home Office,West,San Francisco,California
LS-17200,Luke Schmidt,Corporate,West,Fresno,California
JL-15175,James Lanier,Home Office,West,Reno,Nevada
CA-12310,Christine Abelman,Corporate,Central,San Antonio,Texas
CM-12160,Charles McCrossin,Consumer,East,New Bedford,Massachusetts
BT-11440,Bobby Trafton,Consumer,East,New York City,New York
SE-20110,Sanjit Engle,Consumer,West,Oxnard,California
PF-19165,Philip Fox,Consumer,West,Oakland,California
BD-11770,Bryan Davis,Consumer,West,Edmonds,Washington
EM-14095,Eudokia Martin,Corporate,East,New York City,New York
LC-17050,Liz Carlisle,Consumer,Central,Dallas,Texas
FH-14275,Frank Hawley,Corporate,South,Franklin,Tennessee
CM-12235,Chris McAfee,Consumer,West,Phoenix,Arizona
FM-14380,Fred McMath,Consumer,South,Miami,Florida
HG-14965,Henry Goldwyn,Corporate,West,Colorado Springs,Colorado
AG-10525,Andy Gerbode,Corporate,East,New York City,New York
OT-18730,Olvera Toch,Consumer,East,Bethlehem,Pennsylvania
JM-16195,Justin MacKendrick,Consumer,South,Louisville,Kentucky
HM-14980,Henry MacAllister,Consumer,West,Seattle,Washington
PO-19180,Philisse Overcash,Home Office,Central,Kenosha,Wisconsin
KC-16675,Kimberly Carter,Corporate,South,Henderson,Kentucky
DB-13120,David Bremer,Corporate,Central,Dallas,Texas
SV-20935,Susan Vittorini,Consumer,West,Peoria,Arizona
NS-18640,Noel Staavos,Corporate,South,Jacksonville,North Carolina
MH-17455,Mark Hamilton,Consumer,West,Los Angeles,California
RR-19525,Rick Reed,Corporate,South,Nashville,Tennessee
RH-19555,Ritsa Hightower,Consumer,South,Charlotte,North Carolina
RP-19390,Resi Pölking,Consumer,West,Seattle,Washington
KB-16600,Ken Brennan,Corporate,Central,Chicago,Illinois
MH-17620,Matt Hagelstein,Corporate,East,Cincinnati,Ohio
HZ-14950,Henia Zydlo,Consumer,South,Fort Lauderdale,Florida
JG-15160,James Galang,Consumer,Central,Houston,Texas
AB-10165,Alan Barnes,Consumer,West,Lakewood,California
HJ-14875,Heather Jas,Home Office,West,San Francisco,California
CJ-11875,Carl Jackson,Corporate,East,Philadelphia,Pennsylvania
ED-13885,Emily Ducich,Home Office,West,Seattle,Washington
KB-16315,Karl Braun,Consumer,East,Cleveland,Ohio
JS-16030,Joy Smith,Consumer,Central,Decatur,Illinois
PO-18850,Patrick O'Brill,Consumer,Central,Mansfield,Texas
RD-19810,Ross DeVincentis,Home Office,Central,Houston,Texas
JD-15895,Jonathan Doherty,Corporate,South,Richmond,Virginia
SR-20740,Steven Roelle,Home Office,South,Arlington,Virginia
TZ-21580,Tracy Zic,Consumer,West,San Francisco,California
TN-21040,Tanja Norvell,Home Office,West,San Diego,California
PW-19030,Pauline Webber,Corporate,East,Watertown,New York
AH-10075,Adam Hart,Corporate,West,Los Angeles,California
AY-10555,Andy Yotov,Corporate,East,Philadelphia,Pennsylvania
SP-20650,Stephanie Phelps,Corporate,East,Akron,Ohio
ED-13885,Emily Ducich,Home Office,West,San Francisco,California
CR-12625,Corey Roper,Home Office,Central,Grand Rapids,Michigan
CS-12400,Christopher Schild,Home Office,West,San Francisco,California
TS-21205,Thomas Seio,Corporate,South,Nashville,Tennessee
RP-19390,Resi Pölking,Consumer,East,Philadelphia,Pennsylvania
NF-18475,Neil Französisch,Home Office,West,Reno,Nevada
PP-18955,Paul Prost,Home Office,East,New York City,New York
JD-16150,Justin Deggeller,Corporate,West,Los Angeles,California
EJ-14155,Eva Jacobs,Consumer,West,San Diego,California
PW-19240,Pierre Wener,Consumer,West,San Francisco,California
TS-21430,Tom Stivers,Corporate,West,San Diego,California
BM-11650,Brian Moss,Corporate,East,Elyria,Ohio
AW-10930,Arthur Wiediger,Home Office,Central,Houston,Texas
MH-17290,Marc Harrigan,Home Office,South,Miami,Florida
SW-20275,Scott Williamson,Consumer,West,Seattle,Washington
SP-20860,Sung Pak,Corporate,South,Murfreesboro,Tennessee
SC-20695,Steve Chapman,Corporate,Central,Saint Louis,Missouri
